start-date,curr-date,tickersymbol,amt,close,unrealized-asset
2018-01-09,2018-03-16,NTC,200,83.0,59840.25199999999
2017-12-14,2018-03-16,SCS,100,161.9,62545.116
2017-12-22,2018-03-16,SCS,100,161.9,70734.986
2017-12-28,2018-03-16,SCS,100,161.9,55545.976
2017-12-29,2018-03-16,SCS,100,161.9,61304.08
2018-01-02,2018-03-16,SCS,100,161.9,61123.972
2018-01-03,2018-03-16,SCS,100,161.9,60559.664000000004
2018-01-04,2018-03-16,SCS,100,161.9,60699.74800000001
2018-01-05,2018-03-16,SCS,100,161.9,60619.7
2018-01-08,2018-03-16,SCS,100,161.9,60650.414
2018-01-09,2018-03-16,SCS,100,161.9,60010.25199999999
2018-01-10,2018-03-16,SCS,100,161.9,57923.4648
2018-01-11,2018-03-16,SCS,100,161.9,60270.048
2018-01-12,2018-03-16,SCS,100,161.9,60675.291
2018-01-15,2018-03-16,SCS,100,161.9,60725.320999999996
2018-01-19,2018-03-16,SCS,100,161.9,66969.274
2018-01-22,2018-03-16,SCS,100,161.9,66148.782
2018-01-23,2018-03-16,SCS,100,161.9,75150.342
2018-01-24,2018-03-16,SCS,100,161.9,74930.20999999999
2018-02-02,2018-03-16,SCS,100,161.9,66238.806
2018-02-06,2018-03-16,SCS,100,161.9,64951.496
2018-02-07,2018-03-16,SCS,100,161.9,63910.872
2018-02-08,2018-03-16,SCS,100,161.9,64090.98
2018-02-09,2018-03-16,SCS,100,161.9,64271.087999999996
2018-02-12,2018-03-16,SCS,100,161.9,63670.727999999996
2018-02-13,2018-03-16,SCS,100,161.9,63100.386
2018-02-21,2018-03-16,SCS,100,161.9,60530.61
2018-02-22,2018-03-16,SCS,100,161.9,58378.212
2018-02-23,2018-03-16,SCS,100,161.9,58149.034
2018-02-26,2018-03-16,SCS,100,161.9,62278.392
2018-02-27,2018-03-16,SCS,100,161.9,61248.409999999996
2018-02-28,2018-03-16,SCS,100,161.9,61008.266
2018-03-01,2018-03-16,SCS,100,161.9,60670.14
2018-03-02,2018-03-16,SCS,100,161.9,61438.524000000005
2018-03-05,2018-03-16,SCS,100,161.9,61538.584
2018-03-06,2018-03-16,SCS,100,161.9,59630.07
2018-03-07,2018-03-16,SCS,100,161.9,61138.344
2018-03-08,2018-03-16,SCS,100,161.9,60357.66
2018-03-09,2018-03-16,SCS,100,161.9,60087.498
2018-03-12,2018-03-16,SCS,100,161.9,61038.068
2018-03-13,2018-03-16,SCS,100,161.9,62267.31800000001
2017-12-12,2018-03-16,SJF,1200,15.35,61375.2066
2017-12-13,2018-03-16,SJF,1200,15.35,60900.134
2017-12-14,2018-03-16,SJF,1200,15.35,62605.116
2017-12-15,2018-03-16,SJF,1200,15.35,56751.06800000001
2017-12-18,2018-03-16,SJF,1200,15.35,57991.452000000005
2017-12-19,2018-03-16,SJF,1200,15.35,57931.416
2017-12-20,2018-03-16,SJF,1200,15.35,64599.97000000001
2017-12-27,2018-03-16,SJF,1200,15.35,49781.18200000001
2017-12-29,2018-03-16,SJF,1200,15.35,61364.08
2018-01-02,2018-03-16,SJF,1200,15.35,61183.972
2018-01-03,2018-03-16,SJF,1200,15.35,60619.664000000004
2018-01-04,2018-03-16,SJF,1200,15.35,60759.74800000001
2018-01-05,2018-03-16,SJF,1200,15.35,60679.7
2018-01-09,2018-03-16,SJF,1100,15.35,60065.25199999999
2018-01-11,2018-03-16,SJF,1100,15.35,60325.048
2018-01-12,2018-03-16,SJF,1100,15.35,60730.291
2018-01-15,2018-03-16,SJF,1100,15.35,60780.320999999996
2018-01-16,2018-03-16,SJF,1100,15.35,61441.418
2018-01-25,2018-03-16,SJF,1100,15.35,62486.121
2018-01-29,2018-03-16,SJF,1100,15.35,53582.67800000001
2017-12-25,2018-03-16,SSN,1000,18.0,58996.31
2018-01-25,2018-03-16,TRC,600,28.8,62486.121
2018-01-26,2018-03-16,TRC,600,28.8,58761.466
2018-01-23,2018-03-16,TV2,100,240.5,75600.342
2018-01-24,2018-03-16,TV2,100,240.5,75380.20999999999
2018-02-26,2018-03-16,TVC,2000,11.3,63678.392
2018-02-27,2018-03-16,TVC,1900,11.3,62578.409999999996
2018-02-28,2018-03-16,TVC,1900,11.3,62338.266
2018-03-02,2018-03-16,TVC,1900,11.3,62768.524000000005
2018-03-05,2018-03-16,TVC,1900,11.3,62868.584
2018-03-07,2018-03-16,TVC,1900,11.3,62468.344
2018-03-08,2018-03-16,TVC,1900,11.3,61687.66
2018-03-09,2018-03-16,TVC,1900,11.3,61417.498
